store_nbr,family,date,sales,onpromotion
2,SEAFOOD,2015-08-23,30.835999,0
2,SEAFOOD,2015-08-24,34.697,0
2,SEAFOOD,2015-08-25,26.524,0
2,SEAFOOD,2015-08-26,34.338,0
2,SEAFOOD,2015-08-27,30.586,0
2,SEAFOOD,2015-08-28,24.785,5
2,SEAFOOD,2015-08-29,48.638,0
2,SEAFOOD,2015-08-30,38.691,0
2,SEAFOOD,2015-08-31,35.206,0
2,SEAFOOD,2015-09-01,39.703,0
2,SEAFOOD,2015-09-02,29.842,0
2,SEAFOOD,2015-09-03,47.68,0
2,SEAFOOD,2015-09-04,45.038002,7
2,SEAFOOD,2015-09-05,41.711998,0
2,SEAFOOD,2015-09-06,36.614998,0
2,SEAFOOD,2015-09-07,36.361,0
2,SEAFOOD,2015-09-08,40.033,0
2,SEAFOOD,2015-09-09,32.964,0
2,SEAFOOD,2015-09-10,34.076,0
2,SEAFOOD,2015-09-11,42.015,6
2,SEAFOOD,2015-09-12,56.916,0
2,SEAFOOD,2015-09-13,45.307,0
2,SEAFOOD,2015-09-14,31.902,1
2,SEAFOOD,2015-09-15,30.555,1
2,SEAFOOD,2015-09-16,42.65,1
2,SEAFOOD,2015-09-17,25.85,1
2,SEAFOOD,2015-09-18,41.829998,7
2,SEAFOOD,2015-09-19,48.334,1
2,SEAFOOD,2015-09-20,58.674,1
2,SEAFOOD,2015-09-21,31.34,2
2,SEAFOOD,2015-09-22,37.277,1
2,SEAFOOD,2015-09-23,32.639,1
2,SEAFOOD,2015-09-24,45.232,1
2,SEAFOOD,2015-09-25,55.082,5
2,SEAFOOD,2015-09-26,50.721,1
2,SEAFOOD,2015-09-27,45.368,1
2,SEAFOOD,2015-09-28,23.197,0
2,SEAFOOD,2015-09-29,44.753,0
2,SEAFOOD,2015-09-30,31.762001,0
2,SEAFOOD,2015-10-01,43.833,0
2,SEAFOOD,2015-10-02,64.617,6
2,SEAFOOD,2015-10-03,65.528,0
2,SEAFOOD,2015-10-04,62.753998,0
2,SEAFOOD,2015-10-05,31.362,0
2,SEAFOOD,2015-10-06,30.517,0
2,SEAFOOD,2015-10-07,41.065998,0
2,SEAFOOD,2015-10-08,28.232,0
2,SEAFOOD,2015-10-09,39.052,7
2,SEAFOOD,2015-10-10,41.125,0
2,SEAFOOD,2015-10-11,44.547,0
2,SEAFOOD,2015-10-12,23.709,0
2,SEAFOOD,2015-10-13,26.193,0
2,SEAFOOD,2015-10-14,34.173,0
2,SEAFOOD,2015-10-15,27.960001,0
2,SEAFOOD,2015-10-16,47.387,6
2,SEAFOOD,2015-10-17,41.043,0
2,SEAFOOD,2015-10-18,48.949,0
2,SEAFOOD,2015-10-19,32.379,0
2,SEAFOOD,2015-10-20,32.21,0
2,SEAFOOD,2015-10-21,39.032,0
2,SEAFOOD,2015-10-22,20.545,0
2,SEAFOOD,2015-10-23,36.109,6
2,SEAFOOD,2015-10-24,30.368,0
2,SEAFOOD,2015-10-25,49.134,0
2,SEAFOOD,2015-10-26,23.257,0
2,SEAFOOD,2015-10-27,32.842,0
2,SEAFOOD,2015-10-28,37.095,0
2,SEAFOOD,2015-10-29,41.582,0
2,SEAFOOD,2015-10-30,50.121998,7
2,SEAFOOD,2015-10-31,30.226,0
2,SEAFOOD,2015-11-01,31.589,0
2,SEAFOOD,2015-11-02,45.015,0
2,SEAFOOD,2015-11-03,29.206001,1
2,SEAFOOD,2015-11-04,33.825,0
2,SEAFOOD,2015-11-05,33.197998,0
2,SEAFOOD,2015-11-06,50.355,7
2,SEAFOOD,2015-11-07,40.687,0
2,SEAFOOD,2015-11-08,45.945,0
2,SEAFOOD,2015-11-09,29.011,0
2,SEAFOOD,2015-11-10,35.577,0
2,SEAFOOD,2015-11-11,44.606,0
2,SEAFOOD,2015-11-12,25.676,0
2,SEAFOOD,2015-11-13,33.134,0
2,SEAFOOD,2015-11-14,35.211998,0
2,SEAFOOD,2015-11-15,47.185,0
2,SEAFOOD,2015-11-16,31.58,0
2,SEAFOOD,2015-11-17,37.803,0
2,SEAFOOD,2015-11-18,33.252,0
2,SEAFOOD,2015-11-19,31.272999,0
2,SEAFOOD,2015-11-20,44.249,6
2,SEAFOOD,2015-11-21,44.969,0
2,SEAFOOD,2015-11-22,39.4,0
2,SEAFOOD,2015-11-23,30.24,0
2,SEAFOOD,2015-11-24,31.214,0
2,SEAFOOD,2015-11-25,32.603,0
2,SEAFOOD,2015-11-26,29.855,0
2,SEAFOOD,2015-11-27,47.113,7
2,SEAFOOD,2015-11-28,26.575,0
2,SEAFOOD,2015-11-29,38.694,0
2,SEAFOOD,2015-11-30,27.413,0
2,SEAFOOD,2015-12-01,32.016,0
2,SEAFOOD,2015-12-02,40.82,0
2,SEAFOOD,2015-12-03,24.359,0
2,SEAFOOD,2015-12-04,57.842,7
2,SEAFOOD,2015-12-05,14.74,0
2,SEAFOOD,2015-12-06,43.819,0
2,SEAFOOD,2015-12-07,27.494,0
2,SEAFOOD,2015-12-08,34.741,0
2,SEAFOOD,2015-12-09,34.766,0
2,SEAFOOD,2015-12-10,31.684,0
2,SEAFOOD,2015-12-11,39.574,6
2,SEAFOOD,2015-12-12,25.152,0
2,SEAFOOD,2015-12-13,35.967,0
2,SEAFOOD,2015-12-14,29.758999,0
2,SEAFOOD,2015-12-15,39.051,0
2,SEAFOOD,2015-12-16,49.4,0
2,SEAFOOD,2015-12-17,26.901001,0
2,SEAFOOD,2015-12-18,15.566,4
2,SEAFOOD,2015-12-19,25.282999,0
2,SEAFOOD,2015-12-20,39.003998,0
2,SEAFOOD,2015-12-21,22.082,0
2,SEAFOOD,2015-12-22,30.299,0
2,SEAFOOD,2015-12-23,30.758001,0
2,SEAFOOD,2015-12-24,22.379,0
2,SEAFOOD,2015-12-26,24.298,0
2,SEAFOOD,2015-12-27,37.051003,0
2,SEAFOOD,2015-12-28,22.662,0
2,SEAFOOD,2015-12-29,26.267,0
2,SEAFOOD,2015-12-30,26.002,0
2,SEAFOOD,2015-12-31,29.547,0
2,SEAFOOD,2016-01-01,0.0,0
2,SEAFOOD,2016-01-02,32.158,0
2,SEAFOOD,2016-01-03,54.446,0
2,SEAFOOD,2016-01-04,41.907,0
2,SEAFOOD,2016-01-05,27.521,0
2,SEAFOOD,2016-01-06,35.972,0
2,SEAFOOD,2016-01-07,27.64,0
2,SEAFOOD,2016-01-08,42.447998,4
2,SEAFOOD,2016-01-09,45.002,0
2,SEAFOOD,2016-01-10,51.447998,0
2,SEAFOOD,2016-01-11,31.704,0
2,SEAFOOD,2016-01-12,36.794,0
2,SEAFOOD,2016-01-13,33.751,0
2,SEAFOOD,2016-01-14,26.539,0
2,SEAFOOD,2016-01-15,36.941,6
2,SEAFOOD,2016-01-16,36.91,0
2,SEAFOOD,2016-01-17,48.447,0
2,SEAFOOD,2016-01-18,34.105,0
2,SEAFOOD,2016-01-19,30.098,0
2,SEAFOOD,2016-01-20,39.847,0
2,SEAFOOD,2016-01-21,21.209,0
2,SEAFOOD,2016-01-22,42.526,7
2,SEAFOOD,2016-01-23,31.543999,0
2,SEAFOOD,2016-01-24,38.461,0
2,SEAFOOD,2016-01-25,39.988,0
2,SEAFOOD,2016-01-26,25.428001,0
2,SEAFOOD,2016-01-27,35.881,0
2,SEAFOOD,2016-01-28,28.643,0
2,SEAFOOD,2016-01-29,34.194,6
2,SEAFOOD,2016-01-30,46.841,0
2,SEAFOOD,2016-01-31,56.469,0
2,SEAFOOD,2016-02-01,38.525,0
2,SEAFOOD,2016-02-02,44.276,0
2,SEAFOOD,2016-02-03,34.86,0
2,SEAFOOD,2016-02-04,22.997,0
2,SEAFOOD,2016-02-05,34.071,7
2,SEAFOOD,2016-02-06,36.338,0
2,SEAFOOD,2016-02-07,28.242,0
2,SEAFOOD,2016-02-08,24.852,0
2,SEAFOOD,2016-02-09,41.204998,0
2,SEAFOOD,2016-02-10,38.121002,0
2,SEAFOOD,2016-02-11,27.831001,0
2,SEAFOOD,2016-02-12,35.289,6
2,SEAFOOD,2016-02-13,41.789,0
2,SEAFOOD,2016-02-14,48.59,0
2,SEAFOOD,2016-02-15,42.782,0
2,SEAFOOD,2016-02-16,38.38,0
2,SEAFOOD,2016-02-17,29.376,0
2,SEAFOOD,2016-02-18,29.427,0
2,SEAFOOD,2016-02-19,45.601,5
2,SEAFOOD,2016-02-20,49.478,0
2,SEAFOOD,2016-02-21,57.4,0
2,SEAFOOD,2016-02-22,24.345,0
2,SEAFOOD,2016-02-23,35.414,0
2,SEAFOOD,2016-02-24,30.868,0
2,SEAFOOD,2016-02-25,34.016,0
2,SEAFOOD,2016-02-26,35.199,6
2,SEAFOOD,2016-02-27,36.461,0
2,SEAFOOD,2016-02-28,50.095,0
2,SEAFOOD,2016-02-29,21.765999,0
2,SEAFOOD,2016-03-01,43.248,0
2,SEAFOOD,2016-03-02,36.588,0
2,SEAFOOD,2016-03-03,28.227,0
2,SEAFOOD,2016-03-04,43.585,6
2,SEAFOOD,2016-03-05,40.796,0
2,SEAFOOD,2016-03-06,48.533,0
2,SEAFOOD,2016-03-07,45.629,0
2,SEAFOOD,2016-03-08,26.560001,0
2,SEAFOOD,2016-03-09,36.625,0
2,SEAFOOD,2016-03-10,30.253,0
2,SEAFOOD,2016-03-11,43.336998,5
2,SEAFOOD,2016-03-12,30.906,0
2,SEAFOOD,2016-03-13,47.394,0
2,SEAFOOD,2016-03-14,25.001999,0
2,SEAFOOD,2016-03-15,27.103,0
2,SEAFOOD,2016-03-16,35.438,0
2,SEAFOOD,2016-03-17,35.512,0
2,SEAFOOD,2016-03-18,48.945,6
2,SEAFOOD,2016-03-19,36.691998,0
2,SEAFOOD,2016-03-20,45.607002,0
2,SEAFOOD,2016-03-21,34.303,0
2,SEAFOOD,2016-03-22,26.585,0
2,SEAFOOD,2016-03-23,33.149002,0
2,SEAFOOD,2016-03-24,35.527,0
2,SEAFOOD,2016-03-25,37.735,6
2,SEAFOOD,2016-03-26,26.159,0
2,SEAFOOD,2016-03-27,33.614,0
2,SEAFOOD,2016-03-28,29.522,0
2,SEAFOOD,2016-03-29,21.227001,0
2,SEAFOOD,2016-03-30,23.205,0
2,SEAFOOD,2016-03-31,25.43,0
2,SEAFOOD,2016-04-01,43.117,6
2,SEAFOOD,2016-04-02,54.855,0
2,SEAFOOD,2016-04-03,65.157,0
2,SEAFOOD,2016-04-04,38.363,0
2,SEAFOOD,2016-04-05,29.991001,0
2,SEAFOOD,2016-04-06,31.033,0
2,SEAFOOD,2016-04-07,24.856,0
2,SEAFOOD,2016-04-08,29.962,6
2,SEAFOOD,2016-04-09,37.125,0
2,SEAFOOD,2016-04-10,40.243,0
2,SEAFOOD,2016-04-11,35.414,0
2,SEAFOOD,2016-04-12,25.989,0
2,SEAFOOD,2016-04-13,39.303,0
2,SEAFOOD,2016-04-14,22.532,0
2,SEAFOOD,2016-04-15,38.475,6
2,SEAFOOD,2016-04-16,37.77,0
2,SEAFOOD,2016-04-17,55.95,0
2,SEAFOOD,2016-04-18,30.967,0
2,SEAFOOD,2016-04-19,30.298,0
2,SEAFOOD,2016-04-20,30.023,0
2,SEAFOOD,2016-04-21,26.935,0
2,SEAFOOD,2016-04-22,32.148,6
2,SEAFOOD,2016-04-23,42.13,0
2,SEAFOOD,2016-04-24,48.335,0
2,SEAFOOD,2016-04-25,37.604,0
2,SEAFOOD,2016-04-26,22.663,0
2,SEAFOOD,2016-04-27,32.976,0
2,SEAFOOD,2016-04-28,16.252,0
2,SEAFOOD,2016-04-29,33.647,5
2,SEAFOOD,2016-04-30,41.896,0
2,SEAFOOD,2016-05-01,56.304,0
2,SEAFOOD,2016-05-02,34.111,0
2,SEAFOOD,2016-05-03,25.536999,0
2,SEAFOOD,2016-05-04,31.379,0
2,SEAFOOD,2016-05-05,29.657,0
2,SEAFOOD,2016-05-06,47.07,5
2,SEAFOOD,2016-05-07,33.267998,1
2,SEAFOOD,2016-05-08,33.288002,1
2,SEAFOOD,2016-05-09,29.538,1
2,SEAFOOD,2016-05-10,26.195,0
2,SEAFOOD,2016-05-11,35.641,2
2,SEAFOOD,2016-05-12,17.412,2
2,SEAFOOD,2016-05-13,36.409,4
2,SEAFOOD,2016-05-14,43.596,1
2,SEAFOOD,2016-05-15,48.157,1
2,SEAFOOD,2016-05-16,32.473,1
2,SEAFOOD,2016-05-17,38.859,2
2,SEAFOOD,2016-05-18,33.264,2
2,SEAFOOD,2016-05-19,22.098,1
2,SEAFOOD,2016-05-20,40.447998,4
2,SEAFOOD,2016-05-21,45.414,2
2,SEAFOOD,2016-05-22,41.583,1
2,SEAFOOD,2016-05-23,33.447,2
2,SEAFOOD,2016-05-24,23.929,1
2,SEAFOOD,2016-05-25,22.236,2
2,SEAFOOD,2016-05-26,20.226,2
2,SEAFOOD,2016-05-27,40.774,5
2,SEAFOOD,2016-05-28,26.135,1
2,SEAFOOD,2016-05-29,45.268,2
2,SEAFOOD,2016-05-30,27.937,1
2,SEAFOOD,2016-05-31,33.376,1
2,SEAFOOD,2016-06-01,36.954,1
2,SEAFOOD,2016-06-02,21.586,1
2,SEAFOOD,2016-06-03,34.113,4
2,SEAFOOD,2016-06-04,42.445,1
2,SEAFOOD,2016-06-05,50.896,2
2,SEAFOOD,2016-06-06,29.696001,1
2,SEAFOOD,2016-06-07,24.541,1
2,SEAFOOD,2016-06-08,32.104,2
2,SEAFOOD,2016-06-09,34.575,2
2,SEAFOOD,2016-06-10,40.848,6
2,SEAFOOD,2016-06-11,37.116,1
2,SEAFOOD,2016-06-12,49.925,1
2,SEAFOOD,2016-06-13,28.109,2
2,SEAFOOD,2016-06-14,24.333,2
2,SEAFOOD,2016-06-15,29.524,2
2,SEAFOOD,2016-06-16,24.344,3
2,SEAFOOD,2016-06-17,41.078,7
2,SEAFOOD,2016-06-18,42.49,3
2,SEAFOOD,2016-06-19,35.074,2
2,SEAFOOD,2016-06-20,18.279,3
2,SEAFOOD,2016-06-21,29.844,2
2,SEAFOOD,2016-06-22,34.426,2
2,SEAFOOD,2016-06-23,27.785,2
2,SEAFOOD,2016-06-24,52.047,6
2,SEAFOOD,2016-06-25,40.597,3
2,SEAFOOD,2016-06-26,55.385,3
2,SEAFOOD,2016-06-27,29.864,3
2,SEAFOOD,2016-06-28,36.112,2
2,SEAFOOD,2016-06-29,24.234,3
2,SEAFOOD,2016-06-30,19.57,2
2,SEAFOOD,2016-07-01,40.255,6
2,SEAFOOD,2016-07-02,52.838,3
2,SEAFOOD,2016-07-03,72.433,3
2,SEAFOOD,2016-07-04,30.768,2
2,SEAFOOD,2016-07-05,33.223,3
2,SEAFOOD,2016-07-06,26.968,3
2,SEAFOOD,2016-07-07,23.344,2
2,SEAFOOD,2016-07-08,27.0,4
2,SEAFOOD,2016-07-09,16.592,2
2,SEAFOOD,2016-07-10,43.907,3
2,SEAFOOD,2016-07-11,22.469,2
2,SEAFOOD,2016-07-12,32.403,0
2,SEAFOOD,2016-07-13,32.247,1
2,SEAFOOD,2016-07-14,24.746,0
2,SEAFOOD,2016-07-15,29.437,5
2,SEAFOOD,2016-07-16,27.446,0
2,SEAFOOD,2016-07-17,40.782,1
2,SEAFOOD,2016-07-18,24.714,0
2,SEAFOOD,2016-07-19,28.982,1
2,SEAFOOD,2016-07-20,28.263,0
2,SEAFOOD,2016-07-21,22.576,0
2,SEAFOOD,2016-07-22,40.966,4
2,SEAFOOD,2016-07-23,36.472,1
2,SEAFOOD,2016-07-24,41.34,1
2,SEAFOOD,2016-07-25,43.056,0
2,SEAFOOD,2016-07-26,28.664999,0
2,SEAFOOD,2016-07-27,40.759,1
2,SEAFOOD,2016-07-28,23.702,0
2,SEAFOOD,2016-07-29,39.715,6
2,SEAFOOD,2016-07-30,32.379,0
2,SEAFOOD,2016-07-31,47.773,1
2,SEAFOOD,2016-08-01,48.856,1
2,SEAFOOD,2016-08-02,49.871,1
2,SEAFOOD,2016-08-03,30.279,1
2,SEAFOOD,2016-08-04,37.567,1
2,SEAFOOD,2016-08-05,52.84,6
2,SEAFOOD,2016-08-06,45.635002,1
2,SEAFOOD,2016-08-07,51.168,1
2,SEAFOOD,2016-08-08,47.174,0
2,SEAFOOD,2016-08-09,30.049,0
2,SEAFOOD,2016-08-10,39.312,0
2,SEAFOOD,2016-08-11,24.578,1
2,SEAFOOD,2016-08-12,32.335,5
2,SEAFOOD,2016-08-13,31.021,1
2,SEAFOOD,2016-08-14,42.577,1
2,SEAFOOD,2016-08-15,26.544,2
2,SEAFOOD,2016-08-16,30.722,1
2,SEAFOOD,2016-08-17,32.294,2
2,SEAFOOD,2016-08-18,29.636,2
2,SEAFOOD,2016-08-19,50.876,7
2,SEAFOOD,2016-08-20,42.828,1
2,SEAFOOD,2016-08-21,47.751,2
2,SEAFOOD,2016-08-22,37.588,2
2,SEAFOOD,2016-08-23,33.964,1
2,SEAFOOD,2016-08-24,33.979,1
2,SEAFOOD,2016-08-25,26.927,1
2,SEAFOOD,2016-08-26,46.176003,6
2,SEAFOOD,2016-08-27,39.812,2
2,SEAFOOD,2016-08-28,39.559,2
2,SEAFOOD,2016-08-29,38.634,1
2,SEAFOOD,2016-08-30,21.67,0
2,SEAFOOD,2016-08-31,38.2,1
2,SEAFOOD,2016-09-01,42.78,2
2,SEAFOOD,2016-09-02,66.318,6
2,SEAFOOD,2016-09-03,39.221,2
2,SEAFOOD,2016-09-04,69.876,1
2,SEAFOOD,2016-09-05,36.85,1
2,SEAFOOD,2016-09-06,24.838,2
2,SEAFOOD,2016-09-07,16.77,2
2,SEAFOOD,2016-09-08,23.341,1
2,SEAFOOD,2016-09-09,56.228,7
2,SEAFOOD,2016-09-10,61.626,2
2,SEAFOOD,2016-09-11,62.209,2
2,SEAFOOD,2016-09-12,33.491,1
2,SEAFOOD,2016-09-13,39.537,0
2,SEAFOOD,2016-09-14,39.22,1
2,SEAFOOD,2016-09-15,31.769001,1
2,SEAFOOD,2016-09-16,54.523,7
2,SEAFOOD,2016-09-17,50.12,1
2,SEAFOOD,2016-09-18,50.037003,0
2,SEAFOOD,2016-09-19,30.506,1
2,SEAFOOD,2016-09-20,40.072,1
2,SEAFOOD,2016-09-21,30.855,0
2,SEAFOOD,2016-09-22,21.611,1
2,SEAFOOD,2016-09-23,30.941,6
2,SEAFOOD,2016-09-24,41.461,1
2,SEAFOOD,2016-09-25,54.298,1
2,SEAFOOD,2016-09-26,27.91,1
2,SEAFOOD,2016-09-27,23.864,1
2,SEAFOOD,2016-09-28,33.218,0
2,SEAFOOD,2016-09-29,26.331,0
2,SEAFOOD,2016-09-30,48.678,7
2,SEAFOOD,2016-10-01,54.823,0
2,SEAFOOD,2016-10-02,57.072,0
2,SEAFOOD,2016-10-03,38.517,1
2,SEAFOOD,2016-10-04,28.45,1
2,SEAFOOD,2016-10-05,32.549,0
2,SEAFOOD,2016-10-06,22.499,1
2,SEAFOOD,2016-10-07,55.829,7
2,SEAFOOD,2016-10-08,47.307,1
2,SEAFOOD,2016-10-09,59.692,2
2,SEAFOOD,2016-10-10,36.949,2
2,SEAFOOD,2016-10-11,25.885,1
2,SEAFOOD,2016-10-12,19.832,1
2,SEAFOOD,2016-10-13,29.058,2
2,SEAFOOD,2016-10-14,43.785,6
2,SEAFOOD,2016-10-15,36.785,2
2,SEAFOOD,2016-10-16,65.467,2
2,SEAFOOD,2016-10-17,34.696,1
2,SEAFOOD,2016-10-18,28.076,1
2,SEAFOOD,2016-10-19,35.083,1
2,SEAFOOD,2016-10-20,41.447,1
2,SEAFOOD,2016-10-21,46.931,7
2,SEAFOOD,2016-10-22,39.772,1
2,SEAFOOD,2016-10-23,44.785,2
2,SEAFOOD,2016-10-24,36.513,1
2,SEAFOOD,2016-10-25,34.556,1
2,SEAFOOD,2016-10-26,19.912,1
2,SEAFOOD,2016-10-27,21.657,2
2,SEAFOOD,2016-10-28,45.565998,6
2,SEAFOOD,2016-10-29,26.553,2
2,SEAFOOD,2016-10-30,50.661,2
2,SEAFOOD,2016-10-31,19.054,1
2,SEAFOOD,2016-11-01,31.344,2
2,SEAFOOD,2016-11-02,37.379,1
2,SEAFOOD,2016-11-03,26.651001,2
2,SEAFOOD,2016-11-04,47.412,7
2,SEAFOOD,2016-11-05,56.274,2
2,SEAFOOD,2016-11-06,41.756,2
2,SEAFOOD,2016-11-07,22.703,2
2,SEAFOOD,2016-11-08,25.518,2
2,SEAFOOD,2016-11-09,26.548,2
2,SEAFOOD,2016-11-10,26.871,1
2,SEAFOOD,2016-11-11,53.066,7
2,SEAFOOD,2016-11-12,44.855,1
2,SEAFOOD,2016-11-13,65.112,2
2,SEAFOOD,2016-11-14,33.642998,2
2,SEAFOOD,2016-11-15,31.179,1
2,SEAFOOD,2016-11-16,41.447,2
2,SEAFOOD,2016-11-17,22.858,1
2,SEAFOOD,2016-11-18,38.898,5
2,SEAFOOD,2016-11-19,24.888,1
2,SEAFOOD,2016-11-20,35.926,1
2,SEAFOOD,2016-11-21,15.564,0
2,SEAFOOD,2016-11-22,10.14,0
2,SEAFOOD,2016-11-23,17.765,0
2,SEAFOOD,2016-11-24,10.608,0
2,SEAFOOD,2016-11-25,38.077,7
2,SEAFOOD,2016-11-26,34.323,0
2,SEAFOOD,2016-11-27,44.527,1
2,SEAFOOD,2016-11-28,29.814,1
2,SEAFOOD,2016-11-29,26.772,1
2,SEAFOOD,2016-11-30,41.807,0
2,SEAFOOD,2016-12-01,33.264,1
2,SEAFOOD,2016-12-02,44.843,6
2,SEAFOOD,2016-12-03,37.798,1
2,SEAFOOD,2016-12-04,65.578,1
2,SEAFOOD,2016-12-05,28.125,0
2,SEAFOOD,2016-12-06,37.722,1
2,SEAFOOD,2016-12-07,35.113,1
2,SEAFOOD,2016-12-08,22.108,1
2,SEAFOOD,2016-12-09,55.885,7
2,SEAFOOD,2016-12-10,43.611,1
2,SEAFOOD,2016-12-11,43.126,0
2,SEAFOOD,2016-12-12,23.298,0
2,SEAFOOD,2016-12-13,28.807,0
2,SEAFOOD,2016-12-14,41.906,0
2,SEAFOOD,2016-12-15,27.669,0
2,SEAFOOD,2016-12-16,44.93,5
2,SEAFOOD,2016-12-17,35.495,0
2,SEAFOOD,2016-12-18,44.27,0
2,SEAFOOD,2016-12-19,32.936,0
2,SEAFOOD,2016-12-20,26.749,0
2,SEAFOOD,2016-12-21,17.968,0
2,SEAFOOD,2016-12-22,20.279,0
2,SEAFOOD,2016-12-23,37.016,6
2,SEAFOOD,2016-12-24,19.779,0
2,SEAFOOD,2016-12-26,43.312,0
2,SEAFOOD,2016-12-27,32.038,0
2,SEAFOOD,2016-12-28,27.914,0
2,SEAFOOD,2016-12-29,13.324,1
2,SEAFOOD,2016-12-30,36.753,5
